"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000100056",254.570662842607,-0.377666842535529,0.115966447795179,-3.25669061798433,0.00112719217961975,0.00250708562381015,"DGCR14","8220","DiGeorge syndrome critical region gene 14"
"ENSG00000169641",1856.4100300984,-0.175087614217176,0.0537628554897019,-3.25666508265569,0.00112729357743512,0.00250708562381015,"LUZP1","7798","leucine zipper protein 1"
"ENSG00000042832",11.468771279142,1.48165129211259,0.454980887665602,3.25651325644598,0.0011278966357714,0.00250804019178083,"TG","7038","thyroglobulin"
"ENSG00000158164",39.0396676208813,-0.880544218541505,0.270409058955158,-3.25634141823453,0.00112857954219313,0.00250917199186628,"TMSB15A","11013","thymosin beta 15a"
"ENSG00000134463",17.6282253845572,-1.24255260256545,0.38167601942343,-3.25551656203731,0.0011318629478373,0.00251608424475326,"ECHDC3","79746","enoyl-CoA hydratase domain containing 3"
"ENSG00000168556",98.5513027235886,-0.578885565799763,0.177835133077714,-3.25518110949871,0.00113320076747517,0.00251867007739398,"ING2","3622","inhibitor of growth family member 2"
"ENSG00000112739",1194.54662404321,0.202771236545732,0.0623119343979616,3.25413162831236,0.00113739565387877,0.00252760429736738,"PRPF4B","8899","pre-mRNA processing factor 4B"
"ENSG00000257108",23.1784542084207,1.11133886492268,0.34171451966042,3.25224361559783,0.00114497839909603,0.00254406335496048,"NHLRC4","283948","NHL repeat containing 4"
"ENSG00000136143",627.215140836309,-0.250304794704502,0.0770928026856172,-3.2467984816331,0.0011671099575121,0.00259283882923115,"SUCLA2","8803","succinate-CoA ligase ADP-forming beta subunit"
"ENSG00000152782",85.7095935817994,0.620229953697009,0.191066421936712,3.24614836772549,0.00116977857770402,0.00259836728876611,"PANK1","53354","pantothenate kinase 1"
"ENSG00000020181",2721.56857306371,-0.174376414536762,0.0537204814353029,-3.24599500744923,0.00117040892008609,0.00259936722445844,"ADGRA2","25960","adhesion G protein-coupled receptor A2"
"ENSG00000144455",548.37239772724,0.285241922469707,0.0878900733256941,3.24543957783135,0.00117269447832093,0.00260404236397354,"SUMF1","285362","sulfatase modifying factor 1"
"ENSG00000143614",411.157034555401,-0.307023122096299,0.0946526726625713,-3.24368148790484,0.00117995612470853,0.00261976408297475,"GATAD2B","57459","GATA zinc finger domain containing 2B"
"ENSG00000150457",1534.10245058574,0.181533713988526,0.055966568992745,3.2436098416549,0.00118025293290985,0.00262001985891527,"LATS2","26524","large tumor suppressor kinase 2"
"ENSG00000088035",147.822777978697,0.482519503439829,0.148877245955288,3.24105608176513,0.00119087752936914,0.0026431984794167,"ALG6","29929","ALG6, alpha-1,3-glucosyltransferase"
"ENSG00000123575",678.893957278361,0.242885199087672,0.0749795585058276,3.23935221716188,0.00119801531489166,0.00265863204859898,"FAM199X","139231","family with sequence similarity 199, X-linked"
"ENSG00000101417",100.207410359646,-0.579159949494678,0.178945978536858,-3.23650720865676,0.00121002170202267,0.00268486359506014,"PXMP4","11264","peroxisomal membrane protein 4"
"ENSG00000108786",53.7687537303513,0.788965830658828,0.243874821505763,3.23512622495219,0.00121588965496658,0.00269746886855342,"HSD17B1","3292","hydroxysteroid 17-beta dehydrogenase 1"
"ENSG00000109089",1051.67731447789,-0.218948000667496,0.0676984442294247,-3.23416591266852,0.00121998561013633,0.00270601617218178,"CDR2L","30850","cerebellar degeneration related protein 2 like"
"ENSG00000128000",178.79543101699,0.470212931762057,0.145390630260142,3.23413503965641,0.00122011750190909,0.00270601617218178,"ZNF780B","163131","zinc finger protein 780B"
"ENSG00000114107",133.461425352338,-0.514508812474931,0.159114958905881,-3.233566573582,0.00122254838569897,0.00271089401316749,"CEP70","80321","centrosomal protein 70"
"ENSG00000165202",3.63750596350437,1.83073678559692,0.566172314813691,3.23353286216291,0.00122269268341865,0.00271089401316749,"OR1Q1","158131","olfactory receptor family 1 subfamily Q member 1"
"ENSG00000176105",1304.20464458746,0.19604881540265,0.0606411062067465,3.23293600110545,0.00122525008233706,0.00271614673292514,"YES1","7525","YES proto-oncogene 1, Src family tyrosine kinase"
"ENSG00000137801",96133.6481514179,-0.333866426018456,0.103285700644177,-3.23245545062078,0.00122731270889776,0.0027203011908539,"THBS1","7057","thrombospondin 1"
"ENSG00000139637",322.608955130026,-0.329830709719852,0.102061867304861,-3.23167426218687,0.0012306725835349,0.00272701291087444,"C12orf10","60314","chromosome 12 open reading frame 10"
"ENSG00000143183",1482.0409352189,0.191024296717363,0.0591102061871927,3.23166351530596,0.00123071886481621,0.00272701291087444,"TMCO1","54499","transmembrane and coiled-coil domains 1"
"ENSG00000100023",613.631904645281,-0.251433276404725,0.0778272297252238,-3.23065946574783,0.00123504988626533,0.00273618929808813,"PPIL2","23759","peptidylprolyl isomerase like 2"
"ENSG00000148814",100.698698715581,0.576522313568781,0.178564667831769,3.22864719302667,0.00124377233480029,0.00275509035377918,"LRRC27","80313","leucine rich repeat containing 27"
"ENSG00000184347",26.045513322522,1.06536397979802,0.330122230187396,3.22718036647597,0.00125016628552543,0.00276882852337662,"SLIT3","6586","slit guidance ligand 3"
"ENSG00000133142",936.19780189891,0.226920486230153,0.070326552116501,3.22666872469794,0.00125240368102607,0.00277335808229671,"TCEAL4","79921","transcription elongation factor A like 4"
"ENSG00000166024",269.613694374198,0.361907099359966,0.112164697267468,3.22656868138256,0.00125284159962629,0.00277390170378287,"R3HCC1L","27291","R3H domain and coiled-coil containing 1 like"
"ENSG00000174292",15.6345610590525,1.340124553278,0.415347748038241,3.22651214460085,0.00125308914003575,0.00277390170378287,"TNK1","8711","tyrosine kinase non receptor 1"
"ENSG00000006210",8.42338075646171,-1.57728011319155,0.488854626743016,-3.22648089412622,0.00125322598636284,0.00277390170378287,"CX3CL1","6376","C-X3-C motif chemokine ligand 1"
"ENSG00000181029",54.9086504568685,0.764898990225756,0.237152750894686,3.22534310624729,0.00125821778472201,0.00278452339011879,"TRAPPC5","126003","trafficking protein particle complex 5"
"ENSG00000173486",481.658957172351,0.27989616968225,0.0867936205141944,3.22484726439629,0.00126039892170693,0.00278892258335366,"FKBP2","2286","FK506 binding protein 2"
"ENSG00000126453",200.287085282305,-0.412223005693961,0.127841777257448,-3.22447805824717,0.00126202527329867,0.00279209302528445,"BCL2L12","83596","BCL2 like 12"
"ENSG00000089094",399.254800468133,-0.302794435121222,0.0939262709420377,-3.22374594545628,0.00126525595880227,0.00279881136425028,"KDM2B","84678","lysine demethylase 2B"
"ENSG00000086189",492.359672920437,-0.292360708142104,0.0907054462341646,-3.22318802541743,0.00126772308679617,0.0028038388737097,"DIMT1","27292","DIM1 dimethyladenosine transferase 1 homolog"
"ENSG00000125835",1139.58444525181,-0.205033014018667,0.0636181812326809,-3.22286821229244,0.00126913930545113,0.00280628409680218,"SNRPB","6628","small nuclear ribonucleoprotein polypeptides B and B1"
"ENSG00000159363",855.936179460548,0.224939931745234,0.0697953350334839,3.22285051912596,0.0012692176981794,0.00280628409680218,"ATP13A2","23400","ATPase 13A2"
"ENSG00000105518",177.337215714886,0.465208468839727,0.144373439324603,3.22225799299394,0.00127184557386245,0.00281166351426808,"TMEM205","374882","transmembrane protein 205"
"ENSG00000159164",742.781510607445,0.240312405457307,0.0745816329680934,3.22213923044718,0.00127237289412849,0.00281239830605051,"SV2A","9900","synaptic vesicle glycoprotein 2A"
"ENSG00000108107",7415.31416574923,0.118901027804757,0.0369200449907289,3.22050062058741,0.00127966915625846,0.00282766665957332,"RPL28","6158","ribosomal protein L28"
"ENSG00000138696",36.1751281452378,0.905354199275236,0.281122259706664,3.22049986443594,0.0012796725320825,0.00282766665957332,"BMPR1B","658","bone morphogenetic protein receptor type 1B"
"ENSG00000108590",92.8309836801969,0.604532958505366,0.187773036428997,3.21948757927212,0.00128419923958933,0.00283723467527645,"MED31","51003","mediator complex subunit 31"
"ENSG00000033800",449.335230404726,-0.287609213004734,0.0893386096378827,-3.21931597290918,0.00128496808760136,0.0028384986372416,"PIAS1","8554","protein inhibitor of activated STAT 1"
"ENSG00000143409",119.506893063024,-0.516954994877009,0.160594663777716,-3.21900480823288,0.00128636328254891,0.00284114560277604,"FAM63A","55793","family with sequence similarity 63 member A"
"ENSG00000110987",223.588087234108,0.389051485212942,0.120878313579343,3.21853832745252,0.00128845750083165,0.00284521609786,"BCL7A","605","BCL tumor suppressor 7A"
"ENSG00000147010",1850.56898679313,0.185223437032967,0.0575494998361047,3.21850646070713,0.00128860067813248,0.00284521609786,"SH3KBP1","30011","SH3 domain containing kinase binding protein 1"
"ENSG00000185043",916.73609803937,0.232853896778396,0.0723586700731087,3.21805108555932,0.00129064828386926,0.0028493011157432,"CIB1","10519","calcium and integrin binding 1"
"ENSG00000183765",87.256391939611,-0.619088050507067,0.192427482891695,-3.21725379973667,0.00129424053302426,0.0028567943956458,"CHEK2","11200","checkpoint kinase 2"
"ENSG00000165312",91.9712146785631,0.608334940315623,0.189092950343815,3.21712120525661,0.0012948388446123,0.00285745511912407,"OTUD1","220213","OTU deubiquitinase 1"
"ENSG00000111361",654.588107530291,-0.254890424060119,0.0792298807382968,-3.21709968114232,0.00129493599284905,0.00285745511912407,"EIF2B1","1967","eukaryotic translation initiation factor 2B subunit alpha"
"ENSG00000170421",238.912691009026,-0.384952777253001,0.119679751834404,-3.2165238593212,0.00129753744047281,0.00286275770816658,"KRT8","3856","keratin 8"
"ENSG00000157873",24.332380919207,1.09528524640893,0.340528288054987,3.21642954441443,0.0012979639957642,0.00286326094294955,"TNFRSF14","8764","TNF receptor superfamily member 14"
"ENSG00000134917",51.4085335323947,-0.785996991720223,0.244456985715684,-3.21527727840995,0.00130318577557431,0.00287434049598083,"ADAMTS8","11095","ADAM metallopeptidase with thrombospondin type 1 motif 8"
"ENSG00000122417",401.028680907934,0.299739695220301,0.0932451133830969,3.21453515734195,0.00130655913888255,0.00288134036940669,"ODF2L","57489","outer dense fiber of sperm tails 2 like"
"ENSG00000100764",815.22756749431,-0.246572724346564,0.0767117027341459,-3.2142778162687,0.00130773078122991,0.00288338391133931,"PSMC1","5700","proteasome 26S subunit, ATPase 1"
"ENSG00000172915",108.015556494661,0.570533810002795,0.177501719617363,3.2142438463846,0.0013078855143692,0.00288338391133931,"NBEA","26960","neurobeachin"
"ENSG00000186088",46.2670088856717,-0.824603696963366,0.256576836989336,-3.21386648397119,0.00130960554041701,0.00288673477946466,"GSAP","54103","gamma-secretase activating protein"
"ENSG00000169239",47.8363180199634,-0.804184658245149,0.250254335079307,-3.21346944096012,0.00131141752452502,0.00289028729396922,"CA5B","11238","carbonic anhydrase 5B"
"ENSG00000175600",112.358825195159,0.536443272147101,0.167014694281379,3.2119525437883,0.00131836150922445,0.00290514762388593,"SUGCT","79783","succinyl-CoA:glutarate-CoA transferase"
"ENSG00000225921",757.784688790004,-0.229276779993602,0.0713902670856146,-3.2115971735845,0.00131999320511673,0.00290829901805422,"NOL7","51406","nucleolar protein 7"
"ENSG00000174579",214.845399900572,-0.405788226169287,0.126390371920252,-3.21059444642925,0.00132460731792788,0.00291801951072615,"MSL2","55167","male-specific lethal 2 homolog (Drosophila)"
"ENSG00000137473",2.78393830919451,1.81458887545656,0.565222001631537,3.21040028558455,0.00132550247945958,0.00291954569025394,"TTC29","83894","tetratricopeptide repeat domain 29"
"ENSG00000134056",235.013709003143,0.375510852971838,0.116998898636571,3.20952468226452,0.00132954631053176,0.00292800559029793,"MRPS36","92259","mitochondrial ribosomal protein S36"
"ENSG00000119392",419.683716530344,-0.290867601253583,0.0906464415067629,-3.20881433863989,0.00133283527643667,0.00293459067207638,"GLE1","2733","GLE1, RNA export mediator"
"ENSG00000125445",569.754600550009,-0.266120873721977,0.0829349341843225,-3.20879104010048,0.00133294327816708,0.00293459067207638,"MRPS7","51081","mitochondrial ribosomal protein S7"
"ENSG00000023608",182.977635047846,0.429587013330054,0.133913046027854,3.20795490859568,0.00133682456303339,0.00294268659915817,"SNAPC1","6617","small nuclear RNA activating complex polypeptide 1"
"ENSG00000118785",23.0181666274894,1.11607854270222,0.347967425987983,3.20742247505882,0.00133930152664928,0.00294768926391597,"SPP1","6696","secreted phosphoprotein 1"
"ENSG00000163348",448.788601099075,0.301563405996017,0.0940327523492416,3.20700392641915,0.00134125165182783,0.00295153105261135,"PYGO2","90780","pygopus family PHD finger 2"
"ENSG00000129219",363.346382680325,0.31547367898638,0.0984107935523475,3.20568168997205,0.00134742951274469,0.00296467371974496,"PLD2","5338","phospholipase D2"
"ENSG00000167526",9498.74721139338,-0.119849094771778,0.0374046162544188,-3.20412576770174,0.00135473283520154,0.00298028829116387,"RPL13","6137","ribosomal protein L13"
"ENSG00000134986",2993.89793485545,0.208097647463649,0.0649576060359813,3.20359169869006,0.00135724810087184,0.00298536642038085,"NREP","9315","neuronal regeneration related protein"
"ENSG00000151702",232.427546288544,0.387082644573585,0.120934816134443,3.20075439766878,0.00137068311334942,0.00301445812138599,"FLI1","2313","Fli-1 proto-oncogene, ETS transcription factor"
"ENSG00000263513",5.86998829636057,-1.71071295809993,0.534619122943688,-3.19987236648122,0.00137488457925961,0.00302323728470941,"FAM72C","554282","family with sequence similarity 72 member C"
"ENSG00000071246",534.032352730085,0.272366749377033,0.0851263764021696,3.19955765637513,0.00137638654166789,0.00302607873158225,"VASH1","22846","vasohibin 1"
"ENSG00000078269",2443.20989240157,0.162962345097539,0.0509383883583977,3.199204967989,0.00137807155455696,0.00302932170007516,"SYNJ2","8871","synaptojanin 2"
"ENSG00000115946",486.837475861421,0.273009657929813,0.0853468834361663,3.19882398674822,0.0013798938774955,0.00303286547389207,"PNO1","56902","partner of NOB1 homolog"
"ENSG00000120647",127.679172177229,0.527375017959027,0.164970124713071,3.19679104853851,0.00138965552507593,0.00305385533286679,"CCDC77","84318","coiled-coil domain containing 77"
"ENSG00000156831",213.268420193422,0.396159710930522,0.12394563432581,3.19623771410259,0.00139232349873547,0.0030592523783516,"NSMCE2","286053","NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase"
"ENSG00000065618",4.75734338040703,-1.76901038787816,0.553484346700743,-3.19613444973292,0.00139282192396689,0.00305964170332748,"COL17A1","1308","collagen type XVII alpha 1 chain"
"ENSG00000137574",335.25805295347,0.327527575960579,0.102476840626097,3.19611313111823,0.00139292484282629,0.00305964170332748,"TGS1","96764","trimethylguanosine synthase 1"
"ENSG00000176834",165.701401552528,-0.464937934287258,0.145475391783925,-3.19599025364943,0.00139351818923535,0.003060479055579,"VSIG10","54621","V-set and immunoglobulin domain containing 10"
"ENSG00000158161",540.57523659138,0.267387789512397,0.0836759408411892,3.19551578176909,0.00139581149057696,0.0030650490676642,"EYA3","2140","EYA transcriptional coactivator and phosphatase 3"
"ENSG00000179889",2416.12937659622,0.15720214637735,0.0491993925020459,3.19520502963146,0.00139731535824138,0.0030678844427558,"PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1"
"ENSG00000119760",504.274525875477,0.281173550323052,0.0880229572850166,3.19432065219779,0.00140160343393149,0.00307683091012318,"SUPT7L","9913","SPT7-like STAGA complex gamma subunit"
"ENSG00000183077",128.580323855149,-0.494321155046653,0.154792727796469,-3.1934391368606,0.0014058897042088,0.00308577069262443,"AFMID","125061","arylformamidase"
"ENSG00000158480",190.973828609403,-0.418369325938304,0.131016087224721,-3.19326683310813,0.00140672892280508,0.00308714301328093,"SPATA2","9825","spermatogenesis associated 2"
